trade_date,Banking,RealEstate,SteelMaterials,Technology,ConsumerStaples,ConsumerDiscretionary,Energy,IndustrialLogistics,Healthcare,Utilities
2024-02-20,0.0029994764703607326,0.015046262608622518,-0.005652664236076577,0.007007540424740315,0.0016699965063026179,-0.006344674438892898,-0.004954253059863856,0.008099942288631867,0.018394680739509377,-0.004928917763186417
2024-02-21,0.005155721230972521,-0.020788961415822538,-0.013205109833799744,-0.002836952953315134,-0.007700480564921637,-0.004867751870882435,-0.009383384792841213,0.003960661869771583,-0.0029266785920136393,0.0011544828928171658
2024-02-22,-0.004827695789794954,-0.00374810799917998,-0.008650349975255415,-0.00018323074170915424,0.0013627202983545288,-0.0036320763292707983,0.01119076184758668,-0.0034365047180029786,0.0006465116503605225,-0.007236668923755851
2024-02-23,0.00829485472134972,-0.030028405736420887,-0.01374589285600684,-0.003857587561755286,-0.01536662517282191,-0.025255199576979043,-0.02432954411870199,-0.01951783154291346,-0.009074233143936516,-0.019700088101157236
2024-02-26,0.016683253454388963,-0.007900100970087864,0.01406821311890886,0.030198896589140507,-0.0023745918670228607,0.007209369041933848,-0.0027496661710445882,0.037064980517365474,0.00027866930267210027,6.202078185313376e-05
2024-02-27,0.007000368494784914,0.01563892299072352,0.029640306523867583,0.025740147526753687,0.0074423251951369895,0.012510734616711483,0.018765852456228933,0.005749458874458879,0.006051863658380396,0.013922046219556542
2024-02-28,0.026744354043755192,0.0037632661728868033,0.003984929454841672,0.0023231747192173913,0.012646311280310648,0.004639290065803141,0.02990325562870666,0.008491992330896961,-0.0025613022434236945,0.013935661393253973
2024-02-29,-0.009579579952541181,-0.009761224242805122,-0.0004162503140035338,0.005186185438961728,0.013939130709057094,0.009708312994718341,-0.004634412416127535,-0.0031043950008463974,-0.0020991664467239954,-0.00737193155103603
2024-03-01,0.0037156701452017624,0.009695721313836373,0.005428711561019761,0.02807335436659475,-0.0012476682941910215,0.04280411363353901,0.010864340055972699,0.02969546765033256,0.002708768782686296,0.013344659830662428
2024-03-04,-0.0007313709560900309,0.003936192251916326,0.009566507914879674,0.01136379316148887,0.002001668598046883,0.00423737079725887,-0.001699620066068867,0.005271133104234253,0.005933528667140919,0.0034245855838827
2024-03-05,0.007974127291403454,-0.007496338113638257,0.007120474884529345,0.03444083011633855,0.03113388917911279,0.023598125612538896,0.007675198655546407,-0.0005224099209060936,-0.004425432016940345,0.010400905551172976
2024-03-06,-0.0028783725593456064,-0.011989969869965108,-0.012353231645014562,-0.005980800319838053,0.013422643291043848,-0.023300299694653415,0.0017133089868911489,-0.013895509155020505,0.0,-0.00744614128209542
2024-03-07,-0.00877121818371803,0.00493010416671454,0.00026993620503693955,-0.005383709174728228,0.01397453642867689,0.009061662390813149,0.0170815743489241,0.0035402633394191105,0.007856189928322673,0.002807098156569691
2024-03-08,-0.02837127032681752,-0.018661533825756454,-0.022482809305217104,-0.026757941800218215,-0.022022601803355135,0.004684614961294871,-0.018424174491632916,-0.005958654076500129,0.01512986484659514,-0.003018382581719751
2024-03-11,-0.010685096053355103,-0.012394330696447945,-0.0160502371753339,0.017211997273346952,-0.0067159975962619205,-0.006298487358300371,-0.02293599057974512,-0.0041373374221996455,0.021113565016757763,-0.012347768536742318
2024-03-12,0.014261974420814338,0.00164528854594496,0.00044053764065058826,0.027067551901245917,0.002618008118665379,0.025526534860413525,0.006826129670534013,0.024066947313284404,-0.0025207170134860326,-0.004973015236739801
2024-03-13,0.015824058663815938,0.016497378859053224,0.02823196155051318,0.02212976691899741,0.01601063476610376,0.03440645520019273,0.023154598623690886,0.026979604898396643,0.011003558183987646,0.013000121628829797
2024-03-14,-0.015777186986456804,0.004839420709521554,-0.012205303143621005,-0.008427271533672323,-0.014726884327084614,-0.009920082424892951,0.0272764059704463,0.004117187988659195,-0.00039352654209412474,0.0029605236823213956
2024-03-15,0.002555882407894764,-0.014097078474318995,0.0006526947567944141,-0.010927633479583365,-0.009455503895239156,0.012711887731289359,0.0069816923067880605,-0.008701500754587385,-0.0055619832787644485,-0.006798891367323516
2024-03-18,-0.018738807858146522,0.014222977727334126,-0.022588456327061596,-0.0360496523387834,-0.014414341503771447,-0.036435862796291074,-0.03453800389404963,-0.03424213878888268,0.024135432709697313,-0.024733938809693323
2024-03-19,-0.004339153362260428,0.009057521017156475,0.03187483713716377,-0.008499799979535724,-0.0014616399807838205,-0.010217161565035604,0.008824708095692321,-0.010039150634970628,0.009341621357233857,0.0031910082258462813
2024-03-20,0.02209534300544987,-0.005904325596838733,0.0038365718495834513,0.013272739630410943,0.000545170542487261,0.0324741103924584,0.013977469524707983,0.01955490052677485,-0.01439496869827169,0.005932536714807164
2024-03-21,0.012484550735385014,0.014521115068181656,0.010531843108208502,0.014089490397786805,0.0067315305353160175,0.007722694919310917,0.009968209968210054,-0.00041585746116001854,0.014289073417451078,-0.0018066185715506962
2024-03-22,0.0194049170873641,-8.98659643936428e-05,0.01336724395748908,-0.0030260686620952417,-0.00022998721021631288,0.006944278012998388,-0.010248967886155813,-0.003402345882825175,-0.0010104916882422987,0.012633565199494582
2024-03-25,-0.01907835707748799,0.01129908382120448,-0.010000200897648193,-0.017426993906555,-0.016847780478259595,-0.02480075856241733,-0.007804023534486985,-0.012999872101773299,-0.006398622690182765,-0.005952452524407644
2024-03-26,0.006897549733888046,0.005722569718559815,0.020196490155734475,0.021165036792707276,-0.005250278428800141,0.008762563286975888,0.01663488019888167,0.008153657882282358,-0.0015744487978936645,0.006050255085237118
2024-03-27,-0.002091338285977814,0.00287564251173796,0.009056012299361704,0.026636502531883027,0.009800210558462105,0.016976480950991135,-0.0037746926950581092,0.010094932753574093,0.0015229114485351507,0.005608033596530504
2024-03-28,0.002717777345098593,0.002008575968425815,2.4367751960944577e-05,0.024773905995514028,0.0008869052392975751,0.0036632638529856543,-0.006879391100702533,0.001952362358453789,-0.004695662381874725,-0.0007122507122506727
2024-03-29,-0.007919444895382544,-0.010748239451816724,-0.014339132825637294,0.011612968446885715,-0.01129646945761135,0.00625778229072534,-0.0010800696472612243,-0.006297423209986571,0.0037672441245465795,-0.005191068395672738
2024-04-01,-0.0040700819103151415,0.005622433002239413,-0.0009257472279365168,0.00888895117501883,-0.005933150339678635,-2.9167801144665734e-05,0.00813793456089762,-0.0027166498422351117,-0.005758582502768579,-0.010132135467529077
2024-04-02,-0.0037145432416605395,0.0008358776947412864,0.01614780084841705,0.030519963040831377,0.004122513874221911,0.010172554109288376,0.032639060780363494,0.0056520039387902106,-0.003775239954392181,0.015162691360647814
2024-04-03,-0.01731633756110144,-0.004672051742865224,-0.020154710480816334,0.047114702448672184,-0.010253582067578796,-0.024607252204455882,-0.015122093755241539,4.2727322758229214e-05,0.0118997084893675,-0.009935878104726773
2024-04-04,0.002897189902701195,0.005588467773943358,-0.014950837147140553,0.026334795456399756,0.01047253533699292,0.0060759479140983785,-0.008525474694586125,-0.008665425657754708,-0.001728156722925663,-0.019359434150396055
2024-04-05,-0.012598517326634973,0.014550747159442748,-0.019322163246136708,0.011388272497745803,-0.010616553522061404,-0.010266322354200367,-0.008899622993403558,-0.011679600570680404,-0.0006229476916807345,-0.010771869366342335
2024-04-08,0.007161551966215078,-0.003900241801766402,0.003597917458904106,-0.05739924941103528,-0.009163169799094631,-0.024997058386113213,-0.005402708097318835,-0.009078934015421813,-0.0007048601447957973,-0.012043348856265235
2024-04-09,0.017638254183571123,0.0016103059581320522,0.013863837570335416,0.02641026259502029,0.005582005330521482,0.03108501497378306,0.00424119796223225,0.009241504162071923,-0.0005364510239991663,0.011063459548809274
2024-04-10,-0.009446334779229995,0.006750737340528001,-0.009931797901617653,0.01061377025352154,-0.003676673704311869,0.004626219293268267,-0.021949978690860645,0.002850622617487586,0.0002797550130300512,-0.0017270711318823444
2024-04-11,0.00511545700835947,-0.0016878536547554706,0.019575103731958476,0.017377236163587773,-0.0035968190422791904,0.004276250663880228,-0.0027936925721319486,-0.003774667939908586,-0.002180544315013947,-0.004236042858226023
2024-04-12,0.02641674208601197,0.0026221067313838184,0.001938652888403114,0.015201998985848508,0.004520012884495254,0.01266657132804235,0.017771070536836797,0.01774084069787814,0.01763785282519259,0.008557501414987456
2024-04-15,-0.05508089978725735,-0.04809796608255449,-0.06297193253218743,-0.05596882141581191,-0.03813291617512423,-0.05785483823431189,-0.04611590982938496,-0.03669641197308312,-0.0033402054890524133,-0.023270064916255235
2024-04-16,0.006499096866085519,-0.017170846601211487,-0.0158069334378671,0.02028884219360849,-0.009833766114708839,-0.0032135811856120653,0.002381264775005628,0.0019681104372218186,-0.0074127049449516464,-0.01627570233489802
2024-04-17,-0.029657599410002677,-0.03181847045428562,-0.02528677841606027,-0.017169962838199087,-0.0002996716223619596,-0.0344261316891639,-0.025681372844345757,0.0059774067399652004,0.00762866503918221,-0.00010439239474994515
2024-04-19,-0.009575976233735073,-0.033594966053982454,-0.025136767031788836,-0.025424587541382365,-0.010741032623354907,-0.024210265827580086,-0.00715431880186046,-0.00897356549537002,-0.01706449034156236,-0.0309244675211147
2024-04-22,0.020015341129853887,0.00538816398558184,0.02721215589073589,0.01802506687568739,0.005406074794038799,0.028337726994883534,0.0033003300330032292,0.011932061928146368,-0.018098488585756356,0.013720820797395191
2024-04-23,-0.014755404853514712,-0.026855056915177162,-0.03897033433781031,0.03707649250104835,-0.014768999907802005,-0.0038359234540351985,-0.005781443782651811,-0.004137935696797361,-0.002211635211492554,-0.013397485493230166
2024-04-24,0.021219590786984766,0.024210678603211317,0.04254230002198408,0.06344077950282312,0.017720350347904718,0.04564903527149141,0.016925479108527892,0.015427736329712283,0.011823616802620895,0.02239818532276557
2024-04-25,-0.0007431338389046379,0.004057643124139254,-0.009080879547971024,0.013789413621933718,0.014598967691592524,0.006951330019519604,-0.00754627290950564,-0.004013378889625756,0.009235534315991889,-0.008499525963271193
2024-04-26,-0.004036504421995583,0.02139410879863483,-0.006636837140260199,0.022996692246738244,-0.0028414706332791084,0.01357416977990152,0.0017201737541272892,0.02129935417779764,-0.002361624784417186,0.00886185521096361
2024-05-02,-0.0019616701332276407,-0.004163267383013795,0.018452629967557626,0.028208914064773882,0.019455214680806465,0.009840939459206352,0.0006836752001924129,0.021022017178004598,0.006190393374716163,0.04845983656675227
2024-05-03,0.002660794346278269,-0.007944209942162458,0.008480995184800092,-0.02480878190733397,0.010432980232499686,0.00029144851448470455,0.0059134654504397295,0.01783310676398035,-0.0008770926286084298,0.004504063387749002
2024-05-06,0.018811339852261428,0.009609962730982394,0.022925633317341543,0.019451664240451787,0.009007207362776123,0.024857135927931002,0.018160565043391735,0.02829973003254982,-0.020547007705553916,-0.00010973779330336608
2024-05-07,-0.0077119749369206625,-0.005619757379436763,0.013329165572954826,0.03408270326991366,0.0156691499496117,0.013483432692769451,0.02426736530088606,0.00017578529837262527,0.01938012173741351,-0.0023227266070038333
2024-05-08,-0.002897371391880991,-0.0212135698646031,0.011239864034410537,0.02706663330880558,0.011582927672805407,-0.00028830818973239286,0.027584377596438985,0.005005149588201603,-0.005237443814735158,0.009048178891367517
2024-05-09,-0.0008041261972072666,0.0041969365748815895,-0.00661813706085997,0.009987623362729329,-0.017837145579615837,-0.005961913572376483,-0.003019010673929586,0.004110408990342318,0.009130995890320662,-0.006106600191217115
2024-05-10,-0.005283566008499552,-0.012790603595614273,0.006114370740011532,0.03272411870119855,-0.0033269749617638547,-0.0014187974514939066,0.0013855349004574895,-0.0074770745200942,0.000276731508027724,-0.00663182967071041
2024-05-13,-0.012244651839262525,0.00296778286999592,0.0042428428855085425,0.0024775914829942756,-0.00755030476610119,-0.008808732452282753,-0.0038909055527316014,-0.02413457134080199,0.00024968637618782985,0.00882232941747437
2024-05-14,-0.004892843616116009,0.00935204934530535,-0.0017487096814505776,0.032401700143850354,0.003796410667556945,0.0147654749504141,-0.009569081237926732,0.006387689593355265,-0.003843585532041486,-0.004141664230485453
2024-05-15,0.005393451823711833,0.01278444336449458,0.022926372385072336,0.03295682560844012,0.01295957116281706,0.009815723463021694,0.007516378020117879,0.005585028955155742,0.001985361715716505,-0.000800907527669259
2024-05-16,0.021429223048171853,0.004137713017107932,0.00987396201844352,0.0064028374651727464,0.0013232562943901183,-0.0031630918050004806,0.00906248709740165,0.006040470113794383,-0.0044434382992740344,0.023145508740130216
2024-05-17,-0.005422961308112151,0.006563778509052136,0.00865164970343102,0.033691246886651705,0.016745741921661266,0.01670218695741969,-0.00304563775125144,0.014858787616427152,0.008469042060210707,-0.0014364240672258832
2024-05-20,0.004562119294545752,-0.004216092714532198,0.011145309957319549,-0.002785614370346523,-0.0007214367155448839,-0.0035012072017025497,-0.0006505938365856853,0.005475159946464303,-0.00943038955512158,0.0004101923891477825
2024-05-21,0.0027609063761847574,-0.003909205363725299,-0.0065772501688110925,0.01913108805507417,-0.0024433511443340272,0.009001317978290771,0.004321596397571607,-0.00030395645175074204,0.006297017598452322,-0.000802827503667188
2024-05-22,-0.009274960507339928,-0.002033051045049916,-0.004793179257575979,0.011623175274759534,-0.013271085371078906,-0.0020109771818067244,-0.0028112546897202106,-0.010646829438941649,-0.0022109169110853255,0.0006208399062210453
2024-05-23,0.0016226213207288787,0.0007434851918254326,0.027832674351174685,0.0041155305496231405,0.026285560506286016,0.006016609080438921,0.04262722704115881,0.008484433838048125,0.01789537943679424,0.03477654537853714
2024-05-24,-0.012476107970856076,-0.009292646628776194,-0.029090027712567856,-0.0543639253201719,-0.0234978258054952,-0.02367796744260427,-0.011275360278879912,-0.024598751998050467,-0.007162611772801124,-0.01834572159285312
2024-05-27,-0.0031234000543203986,0.0018331991752810566,0.008156834632064033,0.0037777894210033747,0.0033747082946994724,-0.005751516531995793,0.013594542172094585,0.0025594975527632644,0.0024857570496516304,0.038601784482131585
2024-05-28,0.0012234343631423543,0.0013917884481558691,0.005836554681961648,0.038331928129105984,0.026847011759361106,0.019335917699534466,0.007297325389611735,0.014339323998609599,-0.004068761844472579,0.015579938677179106
2024-05-29,-0.012374529829502748,-0.01704872293703963,-0.013280772304005742,-0.02731306648937415,-0.0074168465994497446,-0.015737281384005652,-0.003728777542826115,0.003898549439265523,0.014863405126675019,-0.012323058534073525
2024-05-30,-0.009061422042828485,-0.013168958432116332,-0.01407775043605423,-0.00460088139089158,8.409834812746671e-05,0.012869944616287987,-0.002091254679112938,-0.007227501862957657,0.0036624081249247618,0.01782443820074738
2024-05-31,-0.008327939970662834,0.008939022265252191,0.008620847396442496,0.008138647862247569,-0.009706837853589279,0.013483606001469584,-0.010501241681204624,0.016708848452834973,0.000278355827923904,-0.008644359258099662
2024-06-03,0.012504371188639155,0.01845897298848446,0.01910505109715155,0.03290014805839688,0.014669506250120904,-0.0009647506766018813,0.012168655274033435,0.026275386329710642,0.0029357380243262288,0.03445032176661441
2024-06-04,0.006004844403697529,-0.001412427382204114,0.024242488386904643,0.03484518855379467,0.00979209833649767,0.0021720327944010354,0.0026628344663760517,0.01771529595191823,0.00193195234517544,0.007938510393870724
2024-06-05,-0.003443079129045475,-0.0025434436906282367,-0.0006116207951070152,-0.0024717887445279882,0.03800488075358185,-0.014914732987286702,-0.005464490310337837,-0.015236892162986551,-0.00873754335385942,-0.014116047446020463
2024-06-06,0.0046316343283305805,-0.005884903969719302,0.008206358337572514,-0.0021163996170056043,-0.006757868901313431,0.002050117700992874,0.0002612598430951814,0.006569601719909575,0.004384000322293728,-0.006315125177445369
2024-06-07,-0.0009212369130273309,-0.0006609481163929454,0.0,0.006450666124473277,0.013023995541656083,0.003948632907519456,-0.004224618892885131,0.015177316668428253,-0.002165235523435801,0.013419113539362279
2024-06-10,0.004597552091821555,-0.0025620106764645914,0.017652924144951603,0.0070928616236979325,-0.006071966050998023,0.004229416445022283,0.004688045387035193,0.053892961856814324,0.008567249108390055,-0.006902617025722886
2024-06-11,-0.008119664250841615,-0.019465230978371866,0.0023268868088348973,-0.002266789216633073,-0.009594885360737196,-0.005226922115044719,0.013087074449223227,0.0034655726862104683,0.0008509913106098018,0.008228792593843385
2024-06-12,0.012684776639891501,0.007389021814655654,0.009184208116714684,0.02383538823673555,0.00837046809741678,0.02388579901832048,0.0032495526808493658,0.005843783227047076,-0.003348048839572071,0.005260793694753296
2024-06-13,0.0059648862706932855,-0.002927320243851894,-0.0023486063604331773,0.0016820025254289013,-0.004102722794200246,0.0020244571482806637,-0.010256297875428219,0.03228388895449582,0.0015917532722543593,0.005478775068575119
2024-06-14,-0.020130178913919255,-0.01454621733690653,-0.02757514042494913,0.03555508467719052,-0.017191182673465904,-0.02262213973392513,-0.02886014848019051,-0.030097476718798366,-0.0066863105345477125,-0.0334144287087497
2024-06-17,-0.009065863615489852,-0.00010688157576499435,0.04101606630474993,0.007736718556131857,-0.007624199119617685,-0.010396496676446302,-0.012455460864198908,0.024405202359725504,-0.0010474991379477345,0.010107563613175627
2024-06-18,-0.00406871609403255,-0.00047667440960119656,-0.003067278615442648,-0.003057220711712031,-0.0004717259272362477,0.003646832414443487,0.014763110823694673,-0.00778558033102561,0.0033089258518329925,0.03790218502630697
2024-06-19,-0.0032363007482010633,-0.010851841845755161,-0.001316247913629498,0.02589482266085308,-0.014075124105040896,0.008798946031820595,0.005506726490837277,0.003053331985952701,0.004026040553906281,-0.001973796062421429
2024-06-20,-0.009619633776846529,-0.007700282957040838,-0.005150062155922545,0.011003009128165875,0.005003509709726813,0.00660989822525145,-0.0035892083755409976,-0.0009019673072796497,0.01873275629854887,0.012281938611423978
2024-06-21,0.000678097452291008,-0.005583628356258363,-0.01219767533326858,0.006414632036097008,-0.0015102944067708994,0.004393264431806061,0.008713284352097431,0.011710834553149732,-0.012388811966150862,-0.01633561025763064
2024-06-24,-0.011962936507613597,-0.009480746253003621,-0.035514980313929266,-0.046967773445642146,-0.013471659842272055,-0.02485926108810843,-0.037876935301885184,-0.040409405351255624,-0.01166803541697529,-0.006783524693286469
2024-06-25,-0.00659875578885849,0.0063791622850290315,0.020556225492555386,-0.01626562066164694,-0.003979184854626079,-0.0011007895746125336,0.0045841757809411314,0.022890742457948754,0.004638840522328806,0.007192894036247936
2024-06-26,-0.002013910569595286,-0.004971807218998296,0.005723887596519391,0.017024323231814947,-0.00431535998332544,0.006214744391366415,0.01058113762366053,0.015282815564381972,0.006594816400687782,0.006224503788008651
2024-06-27,-0.002971768202080227,0.005317947183705596,-0.006505313398393331,-0.004925995025409617,0.006043314444965864,0.0015988887244230792,-0.00866784482033156,-0.013223776361222295,-0.001460028250270362,-0.012121212121212125
2024-06-28,-0.009550380911720113,-0.0039061536366482206,-0.03400418733768914,-0.029347355307672036,-0.0013729515003239785,-0.00591049654019038,-0.013296323520950967,-0.004524731144988007,-0.003451697467182435,-0.008586214172859652
2024-07-01,0.019163789221967525,0.0016622130353059668,0.013321134672592475,0.0057926800796184175,0.013361583241011369,0.022232706981363815,0.010848863459169874,-0.011943129322903276,-0.0035151901243424635,0.0010031604844833082
2024-07-02,0.025467129718904635,0.009747208058152582,0.021932527114999784,0.009003049281459638,0.003985221030303225,0.007226755831908349,0.010581960074547517,-0.0016787496177584904,0.004012973401268087,-0.0021425711055737726
2024-07-03,0.012049520769967273,-0.0009537199463102904,0.0013425160489436057,0.002224820842175642,0.002463349356200369,-0.0012758573190633597,0.006837898541393865,-0.008826538677717174,0.004577432489004218,0.018151495096795516
2024-07-04,-0.0015979311034891586,0.00057489353265013,9.311644236242866e-05,0.03307759917240275,-0.00037602319222636754,-0.004121349314402778,0.015234817350701127,0.013411620774867091,-0.0030241394879986596,-0.0010052695636986926
2024-07-05,0.004124656278643446,-0.00481540930979137,-0.0038515432312810813,0.002752361075177142,-0.0020065250104159826,0.009232316913656113,0.002014832094828408,0.022212118018050786,0.0004925779570456035,-0.004582398879075263
2024-07-08,-0.006190692245830909,-0.010476048978281286,0.016474933330590618,-0.0017602960591365235,-0.009443675438646215,0.011651847236773335,0.024190738495250958,0.007008141756863854,0.005633896066156423,0.01536554428827297
2024-07-09,0.00804816078634,0.006931794451831601,0.0022741575247441728,0.0005337197269381644,0.006147382938434383,0.011480424256642937,0.0004824647707235193,-0.004647337673565177,0.026304904869614936,0.027605920144424534
2024-07-10,-0.005448903267043688,-0.0057680878685576475,0.0002114205013347877,0.009861287261311783,-0.007364617524351284,-0.016967102027980203,-0.0035223882897644034,-0.01822429690748595,0.0004237809616231362,0.0003841391786422547
2024-07-11,-0.004617484399907353,0.012002492882870882,-0.01187383394701739,-0.008728150968222548,-0.0074255703766938535,-0.001458019834227331,-0.0022745543534948842,-0.001738932332727409,0.029265648953111567,-0.0005981588271196289
2024-07-12,-0.005454320318572588,0.0024152509552173664,0.006095678525994945,-0.011215809312515238,-0.006141596677083805,0.0030644991277598934,-0.0038811275991159264,0.003198232000461062,0.016013437619052606,0.00023162735107862265
2024-07-15,0.000354708570209102,-0.008859559306874801,-0.005285925265039719,-0.01407281556411244,-0.0031070334504276578,-0.0030338133084713745,0.012394258123784549,-0.006150248947039157,0.031906126783668366,0.0050315602030977695
2024-07-16,0.010011198495284349,-0.018690596735835768,-0.007297561657234719,-0.02499512982516953,-0.0027074480467470887,-0.0072419975506829255,-0.006818148086163989,-0.012909860042302287,0.06085831990754986,-0.0008987560965117251
2024-07-17,0.011491159244203223,-0.021953601759978698,-0.019062839936982545,-0.051432117125909414,-0.022675812359322294,-0.007206498706437821,-0.0295369573249397,-0.02176442171577579,-0.03267827623047126,-0.03892476679685938
2024-07-18,0.007975756587037678,0.007615335114423509,0.017863689290340694,0.00045290521170315845,9.895404005488828e-05,0.016032686735249824,0.021879179437124474,-0.0013226895130911132,-0.019948213276993698,0.004619812693069621
